id;prsnumber;productcode;supplier_code;unit_price;top;top_desc;tod;wp;is_selected;created_by;created_date;updated_by;updated_date;is_active
3776;700458;00965;291;3541666.670000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.690";NULL;NULL;Y
3777;205628;61220;461;2550000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.690";NULL;NULL;Y
3778;205622;02094;384;3400000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.690";NULL;NULL;Y
3779;205616;60064;242;57500.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.690";NULL;NULL;Y
3780;205634;65914;242;215000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.690";NULL;NULL;Y
3781;400486;52426;294;1905000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.707";NULL;NULL;Y
3782;205643;02096;443;1590000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.707";NULL;NULL;Y
3783;205584;69740;92;17000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.707";NULL;NULL;Y
3784;205593;60064;92;60000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.707";NULL;NULL;Y
3785;205606;65135;92;175000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.707";NULL;NULL;Y
3786;400159;91335;410;5000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.707";NULL;NULL;Y
3787;205706;62454;92;75000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.707";NULL;NULL;Y
3788;205711;68913;92;925000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.720";NULL;NULL;Y
3789;205747;65712;357;4.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.720";NULL;NULL;Y
3790;205559;01896;19;1800000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.720";NULL;NULL;Y
3791;502614;40208;410;270.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.720";NULL;NULL;Y
3792;205784;61579;355;60000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.720";NULL;NULL;Y
3793;700451;50534;33;6000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.737";NULL;NULL;Y
3794;205695;02106;92;130000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.737";NULL;NULL;Y
3795;400498;90373;410;2100.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.737";NULL;NULL;Y
3796;502631;90871;410;4000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.737";NULL;NULL;Y
3797;600169;90425;57;225000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.737";NULL;NULL;Y
3798;205712;60433;464;1511000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.737";NULL;NULL;Y
3799;205778;61412;176;1655000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.737";NULL;NULL;Y
3800;502636;90909;162;3725.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.753";NULL;NULL;Y
3801;502613;90580;162;2910.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.753";NULL;NULL;Y
3802;205738;02116;173;3500000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.753";NULL;NULL;Y
3803;205727;02115;190;15000000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.753";NULL;NULL;Y
3804;205728;65693;242;65000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.753";NULL;NULL;Y
3805;205729;65597;242;160000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.753";NULL;NULL;Y
3806;205730;63186;242;20000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.770";NULL;NULL;Y
3807;205731;62693;242;150000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.770";NULL;NULL;Y
3808;205732;50015;242;160000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.770";NULL;NULL;Y
3809;205733;60714;242;900.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.770";NULL;NULL;Y
3810;205734;62822;242;20000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.770";NULL;NULL;Y
3811;205735;65379;242;1900000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.770";NULL;NULL;Y
3812;205736;65603;242;700000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.770";NULL;NULL;Y
3813;205664;02101;470;141216000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.783";NULL;NULL;Y
3814;800398;00288;342;5939.800000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.783";"Merlin Kapojos";"2016-08-11 16:18:08.543";N
3815;800397;91956;378;7000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.783";NULL;NULL;Y
3816;205777;65598;238;3528390.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.783";NULL;NULL;Y
3817;502640;41504;410;260.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.783";NULL;NULL;Y
3818;502619;30319;186;6950.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.783";NULL;NULL;Y
3819;205665;60064;470;57000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.783";NULL;NULL;Y
3820;205800;02129;443;1780000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.800";NULL;NULL;Y
3821;502642;50001;184;55000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.800";NULL;NULL;Y
3822;205743;60064;92;60000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.800";NULL;NULL;Y
3823;205746;52428;92;91250.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.800";NULL;NULL;Y
3824;205753;60064;92;60000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.800";NULL;NULL;Y
3825;205774;60064;92;60000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.800";NULL;NULL;Y
3826;205788;60064;92;60000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.817";NULL;NULL;Y
3827;205744;61085;92;27500.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.817";NULL;NULL;Y
3828;205757;51222;92;365000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.817";NULL;NULL;Y
3829;205759;50051;92;415000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.817";NULL;NULL;Y
3830;205765;60191;92;600000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.817";NULL;NULL;Y
3831;205670;61331;530;1077272.730000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.817";NULL;NULL;Y
3832;205671;65651;530;69090.900000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.833";NULL;NULL;Y
3833;205672;65659;530;95454.540000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.833";NULL;NULL;Y
3834;205668;65563;472;274000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.833";NULL;NULL;Y
3835;502641;20044;264;.153600;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.833";NULL;NULL;Y
3836;205789;02124;443;5000000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.833";NULL;NULL;Y
3837;205783;62720;92;825000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.833";NULL;NULL;Y
3838;205779;62410;377;2500000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.833";NULL;NULL;Y
3839;205786;02123;173;2500000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.847";NULL;NULL;Y
3840;205577;60832;92;65000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.847";NULL;NULL;Y
3841;205814;63833;635;1280000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.847";NULL;NULL;Y
3842;700462;61481;356;2955000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.847";NULL;NULL;Y
3843;205825;61091;355;680000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.847";NULL;NULL;Y
3844;205805;65726;155;292500.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.847";NULL;NULL;Y
3845;205801;62172;300;5650000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.863";NULL;NULL;Y
3846;205813;61737;300;4250000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.863";NULL;NULL;Y
3847;205715;69427;92;275000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.863";NULL;NULL;Y
3848;700466;60373;92;275000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.863";NULL;NULL;Y
3849;205808;62588;224;325000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.863";NULL;NULL;Y
3850;205816;62588;224;325000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.880";NULL;NULL;Y
3851;205811;478;478;3250000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-15 16:17:17.880";NULL;NULL;Y
3852;70460002475;50125;360;80000.000000;Credit;"2 Weeks after the goods received by SPFI";;NULL;Y;"Merlin Kapojos";"2014-10-15 17:18:28.180";USER0009;"2014-10-15 17:18:58.753";Y
3853;70460002475;50125;604;85000.000000;Credit;"2 Weeks after the goods received by SPFI";;NULL;Y;"Merlin Kapojos";"2014-10-15 17:18:28.190";USER0009;"2014-10-15 17:19:20.890";Y
3854;70420002299;90596;221;102000.000000;Cash;CAAD;;NULL;Y;"Merlin Kapojos";"2014-10-16 10:32:53.090";USER0009;"2014-10-16 10:36:05.493";Y
3855;70420002299;90596;57;110000.000000;Cash;CASH/TRANSFER;;NULL;Y;"Merlin Kapojos";"2014-10-16 10:32:53.103";USER0009;"2014-10-16 10:34:25.407";Y
3856;70420002299;90596;548;105000.000000;Cash;"Cash on delivery";;NULL;Y;"Merlin Kapojos";"2014-10-16 10:32:53.103";USER0009;"2014-10-16 10:37:38.280";Y
3857;70420002299;99978;221;95000.000000;Cash;CAAD;;NULL;Y;"Merlin Kapojos";"2014-10-16 10:33:27.477";USER0009;"2014-10-16 10:36:05.500";Y
3858;70420002299;99978;57;90000.000000;Cash;CASH/TRANSFER;;NULL;Y;"Merlin Kapojos";"2014-10-16 10:33:27.487";USER0009;"2014-10-16 10:34:25.413";Y
3859;70420002299;99978;548;95000.000000;Cash;"Cash on delivery";;NULL;Y;"Merlin Kapojos";"2014-10-16 10:33:27.487";USER0009;"2014-10-16 10:37:38.283";Y
3860;70420002269;90077;162;3145.000000;Cash;"Cash on delivery";;NULL;Y;"Merlin Kapojos";"2014-10-16 10:39:59.920";USER0009;"2014-10-16 11:04:32.510";Y
3861;70420002269;90077;221;11000.000000;Cash;CAAD;;NULL;Y;"Merlin Kapojos";"2014-10-16 10:39:59.930";USER0009;"2014-10-16 11:07:44.787";Y
3862;70460002466;60463;57;275000.000000;Cash;cash/transfer.;;NULL;Y;"Jeffry Lantang";"2014-10-16 10:44:43.443";USER0007;"2014-10-16 10:48:02.217";Y
3863;70420002269;90616;162;67200.000000;Cash;"Cash on delivery";;NULL;Y;"Merlin Kapojos";"2014-10-16 10:48:10.520";USER0009;"2014-10-16 11:04:32.513";Y
3864;70420002269;90616;221;199000.000000;Cash;CAAD;;NULL;Y;"Merlin Kapojos";"2014-10-16 10:48:10.527";USER0009;"2014-10-16 11:07:44.790";Y
3865;70420002269;90616;57;60000.000000;Cash;CASH/TRANSFER;;NULL;Y;"Merlin Kapojos";"2014-10-16 10:48:10.533";USER0009;"2014-10-16 16:43:56.333";Y
3866;70420002326;91012;162;7440.000000;Cash;"Cash on delivery";;NULL;Y;"Merlin Kapojos";"2014-10-16 10:49:01.500";USER0009;"2014-10-16 11:04:32.517";Y
3867;70420002326;91012;221;13900.000000;Cash;CAAD;;NULL;Y;"Merlin Kapojos";"2014-10-16 10:49:01.507";USER0009;"2014-10-16 11:07:44.797";Y
3868;70420002326;90069;368;23800.000000;Cash;"PO CASH";;NULL;Y;"Merlin Kapojos";"2014-10-16 10:53:09.640";USER0009;"2014-10-16 16:53:33.193";Y
3869;70420002326;90299;162;1440.000000;Cash;"Cash on delivery";;NULL;Y;"Merlin Kapojos";"2014-10-16 10:54:04.763";USER0009;"2014-10-16 11:04:32.523";Y
3870;70420002326;91157;221;850.000000;Cash;CAAD;;NULL;Y;"Merlin Kapojos";"2014-10-16 10:54:34.837";USER0009;"2014-10-16 11:07:44.800";Y
3871;70420001979;90341;221;42000.000000;Cash;CAAD;;NULL;Y;"Merlin Kapojos";"2014-10-16 10:55:21.780";USER0009;"2014-10-16 11:07:44.803";Y
3872;70420001979;90100;162;5400.000000;Cash;"Cash on delivery";;NULL;Y;"Merlin Kapojos";"2014-10-16 10:55:38.917";USER0009;"2014-10-16 11:04:32.527";Y
3873;70420001979;90216;162;1320.000000;Cash;"Cash on delivery";;NULL;Y;"Merlin Kapojos";"2014-10-16 10:55:57.480";USER0009;"2014-10-16 11:04:32.530";Y
3874;70420001979;90275;162;40300.000000;Cash;"Cash on delivery";;NULL;Y;"Merlin Kapojos";"2014-10-16 10:56:21.610";USER0009;"2014-10-16 11:04:32.537";Y
3875;70420001979;90340;221;74000.000000;Cash;CAAD;;NULL;Y;"Merlin Kapojos";"2014-10-16 10:57:00.270";USER0009;"2014-10-16 11:07:44.810";Y
3876;70420001979;90340;57;35000.000000;Cash;CASH/TRANSFER;;NULL;Y;"Merlin Kapojos";"2014-10-16 10:57:00.277";USER0009;"2014-10-16 16:43:56.337";Y
3877;70480002341;90048;221;35000.000000;Cash;CAAD;;NULL;Y;"Merlin Kapojos";"2014-10-16 10:57:24.347";USER0009;"2014-10-16 11:07:44.817";Y
3878;70480002341;90048;162;30000.000000;Cash;"Cash on delivery";;NULL;Y;"Merlin Kapojos";"2014-10-16 10:57:24.353";USER0009;"2014-10-16 11:04:32.540";Y
3879;70420002091;93126;221;15000.000000;Cash;CAAD;;NULL;Y;"Merlin Kapojos";"2014-10-16 10:57:45.317";USER0009;"2014-10-16 11:07:44.820";Y
3880;70420002091;90082;162;8640.000000;Cash;"Cash on delivery";;NULL;Y;"Merlin Kapojos";"2014-10-16 10:58:09.683";USER0009;"2014-10-16 11:04:32.543";Y
3881;70420002091;93257;574;NULL;NULL;NULL;NULL;NULL;NULL;"Merlin Kapojos";"2014-10-16 10:58:36.563";NULL;NULL;Y
3882;70330002027;90706;221;15000.000000;Cash;CAAD;;NULL;Y;"Merlin Kapojos";"2014-10-16 10:59:06.367";USER0009;"2014-10-16 11:07:44.823";Y
3883;70320002378;65071;221;2500.000000;Cash;CAAD;;NULL;Y;"Merlin Kapojos";"2014-10-16 10:59:25.240";USER0009;"2014-10-16 11:07:44.827";Y
3884;70460002254;65071;221;2500.000000;Cash;CAAD;;NULL;Y;"Merlin Kapojos";"2014-10-16 10:59:53.927";USER0009;"2014-10-16 11:07:44.833";Y
3885;70460002426;65757;472;510000.000000;Credit;"1 MONTH AFTER RECEIVED ORDER";;NULL;Y;"Jeffry Lantang";"2014-10-16 11:32:52.220";USER0007;"2014-10-16 11:33:34.627";Y
3886;70460002314;65834;567;18000.000000;Cash;cash/transfer.;;NULL;Y;"Jeffry Lantang";"2014-10-16 14:32:05.003";USER0007;"2014-10-21 08:52:28.370";Y
3887;70320002479;61471;567;375000.000000;Cash;cash/transfer.;;NULL;Y;"Jeffry Lantang";"2014-10-16 14:35:52.800";USER0007;"2014-10-21 08:52:28.383";Y
3888;70460002463;60942;567;100000.000000;Cash;cash/transfer.;;NULL;Y;"Jeffry Lantang";"2014-10-16 14:36:12.137";USER0007;"2014-10-21 08:52:28.390";Y
3889;70420002405;62630;567;39500.000000;Cash;cash/transfer.;;NULL;Y;"Jeffry Lantang";"2014-10-16 14:36:37.383";USER0007;"2014-10-21 08:52:28.393";Y
3890;70420002515;50001;184;55000.000000;Credit;"1 WEEKS AFTER THE GOODS RECEIVED BY PT SPFI";;NULL;Y;"Erni Ending";"2014-10-16 15:33:32.697";USER0008;"2014-10-16 15:34:06.483";Y
3891;70460002470;71601;92;45000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;NULL;Y;"Erni Ending";"2014-10-16 15:58:49.613";USER0008;"2014-10-16 16:00:15.260";Y
3892;70460002480;50191;92;30000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;NULL;Y;"Erni Ending";"2014-10-16 15:59:10.277";USER0008;"2014-10-16 16:00:15.277";Y
3893;70500003579;00288;13;5979750.000000;Cash;CASH/TRANSFER;;NULL;Y;"Merlin Kapojos";"2014-10-16 17:08:35.143";"Merlin Kapojos";"2016-08-11 16:18:08.543";N
3894;70460002510;65764;543;666000.000000;Credit;"2 Weeks after the goods received by SPFI";;NULL;Y;"Merlin Kapojos";"2014-10-16 17:12:09.153";USER0009;"2014-10-16 17:23:12.877";Y
3895;70460002510;65480;543;2764000.000000;Credit;"2 Weeks after the goods received by SPFI";;NULL;Y;"Merlin Kapojos";"2014-10-16 17:12:28.950";USER0009;"2014-10-16 17:23:12.880";Y
3896;70460002510;65762;543;9406000.000000;Credit;"2 Weeks after the goods received by SPFI";;NULL;Y;"Merlin Kapojos";"2014-10-16 17:12:55.740";USER0009;"2014-10-16 17:23:12.887";Y
3897;70460002510;65985;543;16884000.000000;Credit;"2 Weeks after the goods received by SPFI";;NULL;Y;"Merlin Kapojos";"2014-10-16 17:13:11.770";USER0009;"2014-10-16 17:23:12.890";Y
3898;70460002510;65761;543;7815000.000000;Credit;"2 Weeks after the goods received by SPFI";;NULL;Y;"Merlin Kapojos";"2014-10-16 17:13:29.270";USER0009;"2014-10-16 17:23:12.893";Y
3899;70460002510;65767;543;7277000.000000;Credit;"2 Weeks after the goods received by SPFI";;NULL;Y;"Merlin Kapojos";"2014-10-16 17:13:43.133";USER0009;"2014-10-16 17:23:12.897";Y
3900;70460002510;65759;543;207000.000000;Credit;"2 Weeks after the goods received by SPFI";;NULL;Y;"Merlin Kapojos";"2014-10-16 17:13:55.943";USER0009;"2014-10-16 17:23:12.903";Y
3901;70460002510;65760;543;779000.000000;Credit;"2 Weeks after the goods received by SPFI";;NULL;Y;"Merlin Kapojos";"2014-10-16 17:14:12.457";USER0009;"2014-10-16 17:23:12.907";Y
3902;70460002510;65765;543;1038000.000000;Credit;"2 Weeks after the goods received by SPFI";;NULL;Y;"Merlin Kapojos";"2014-10-16 17:14:26.207";USER0009;"2014-10-16 17:23:12.913";Y
3903;70460002510;65766;543;1182000.000000;Credit;"2 Weeks after the goods received by SPFI";;NULL;Y;"Merlin Kapojos";"2014-10-16 17:14:39.647";USER0009;"2014-10-16 17:23:12.917";Y
3904;70460002510;65763;543;1452000.000000;Credit;"2 Weeks after the goods received by SPFI";;NULL;Y;"Merlin Kapojos";"2014-10-16 17:14:53.960";USER0009;"2014-10-16 17:23:12.923";Y
3905;70460002510;65758;543;525000.000000;Credit;"2 Weeks after the goods received by SPFI";;NULL;Y;"Merlin Kapojos";"2014-10-16 17:15:09.287";USER0009;"2014-10-16 17:23:12.927";Y
3906;70420002419;30046;339;450.000000;Credit;"2 WEEKS AFTER RECEIVED BY PT SPFI";;NULL;Y;"Erni Ending";"2014-10-20 09:26:24.330";USER0008;"2014-10-20 09:28:50.990";Y
3907;70420002496;30161;339;1000.000000;Credit;"2 WEEKS AFTER RECEIVED BY PT SPFI";;NULL;Y;"Erni Ending";"2014-10-20 09:26:58.963";USER0008;"2014-10-20 09:28:50.997";Y
3908;70420002496;30206;339;1000.000000;Credit;"2 WEEKS AFTER RECEIVED BY PT SPFI";;NULL;Y;"Erni Ending";"2014-10-20 09:27:20.133";USER0008;"2014-10-20 09:28:51.000";Y
3909;70420002523;30178;339;1000.000000;Credit;"2 WEEKS AFTER RECEIVED BY PT SPFI";;NULL;Y;"Erni Ending";"2014-10-20 09:27:49.470";USER0008;"2014-10-20 09:28:51.003";Y
3910;70420002521;30196;123;675.000000;Credit;"2 WEEKS AFTER RECEIVED BY PT SPFI";;NULL;Y;"Erni Ending";"2014-10-20 09:31:17.197";USER0008;"2014-10-20 09:31:45.747";Y
3911;70420002436;40259;421;70.000000;Credit;"1 WEEKS AFTER THE GOODS RECEIVED BY PT SPFI";;NULL;Y;"Erni Ending";"2014-10-20 09:32:55.460";USER0008;"2014-10-20 09:33:31.720";Y
3912;70460003588;66312;377;50000.000000;Cash;"CASH BEFORE DELIVERY";;NULL;Y;"Erni Ending";"2014-10-20 11:20:11.297";USER0008;"2014-10-20 11:21:06.770";Y
3913;70460003596;80001;163;12665.170000;Cash;cash/transfer.;;NULL;Y;"Jeffry Lantang";"2014-10-21 08:43:43.043";"Jeffry Lantang";"2018-07-05 14:09:05.787";N
3914;70500003627;91095;477;1016000.000000;Cash;CASH;;NULL;Y;"Jeffry Lantang";"2014-10-21 08:57:09.743";USER0007;"2014-10-21 08:59:08.073";Y
3915;70500003627;91096;477;909000.000000;Cash;CASH;;NULL;Y;"Jeffry Lantang";"2014-10-21 08:57:29.887";USER0007;"2014-10-21 08:59:08.077";Y
3916;70460003584;60330;472;17000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;NULL;Y;"Jeffry Lantang";"2014-10-21 09:50:17.397";USER0008;"2014-10-21 10:10:48.267";Y
3917;70460003584;61893;472;179000.000000;Credit;"1 WEEKS AFTER THE GOODS RECEIVED BY PT SPFI";;NULL;Y;"Jeffry Lantang";"2014-10-21 09:50:36.893";USER0008;"2014-10-21 10:10:48.270";Y
3918;70460002346;64941;92;27500.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;NULL;Y;"Erni Ending";"2014-10-21 09:51:48.153";USER0008;"2014-10-21 09:54:56.040";Y
3919;70420002437;51221;92;425000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;NULL;Y;"Erni Ending";"2014-10-21 09:52:30.323";USER0008;"2014-10-21 09:54:56.047";Y
3920;70460003597;62476;92;20000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;NULL;Y;"Erni Ending";"2014-10-21 09:52:51.943";USER0008;"2014-10-21 09:54:56.050";Y
3921;70460002487;60064;92;60000.000000;Credit;"1 WEEKS AFTER THE GOODS RECEIVED BY PT SPFI";;NULL;Y;"Erni Ending";"2014-10-21 09:53:12.343";USER0008;"2014-10-21 09:54:56.053";Y
3922;70460003590;02196;669;15515000.000000;Credit;"50% DP ; 50% SETELAH SELESAI PEKERJAAN";;NULL;Y;"Erni Ending";"2014-10-21 10:01:00.663";USER0008;"2014-10-21 10:02:06.270";Y
3923;70420002365;40064;421;360.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;NULL;Y;"Erni Ending";"2014-10-21 10:04:20.800";USER0008;"2014-10-21 10:05:27.910";Y
3924;70420002365;41141;421;400.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;NULL;Y;"Erni Ending";"2014-10-21 10:04:41.230";USER0008;"2014-10-21 10:05:27.917";Y
3925;70460003585;66311;472;233000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;NULL;Y;"Erni Ending";"2014-10-21 10:08:13.230";USER0008;"2014-10-21 10:10:48.273";Y
3926;70460003588;66313;92;65000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;NULL;Y;"Erni Ending";"2014-10-21 10:12:12.703";USER0008;"2014-10-21 10:15:50.750";Y
3927;70460003588;66314;92;41000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;NULL;Y;"Erni Ending";"2014-10-21 10:14:10.827";USER0008;"2014-10-21 10:15:50.757";Y
3928;70420002495;52401;280;12200.000000;Cash;"CASH / CAAD";;NULL;Y;"Erni Ending";"2014-10-21 11:26:25.783";USER0008;"2014-10-21 11:26:59.637";Y
3929;70460002191;65979;426;55300.000000;Cash;"CASH / CAAD";;NULL;Y;"Erni Ending";"2014-10-21 11:36:49.347";USER0008;"2014-10-21 11:37:59.617";Y
3930;70460002191;65978;426;55300.000000;Cash;"CASH / CAAD";;NULL;Y;"Erni Ending";"2014-10-21 11:37:10.343";USER0008;"2014-10-21 11:37:59.620";Y
3931;70460002522;61224;92;1300000.000000;Credit;"1 MONTH AFTER RECEIVED ORDER";;NULL;Y;"Jeffry Lantang";"2014-10-21 13:06:40.523";USER0007;"2014-10-21 13:09:11.843";Y
3932;70460002518;66307;92;15000.000000;Credit;"1 MONTH AFTER RECEIVED ORDER";;NULL;Y;"Jeffry Lantang";"2014-10-21 13:07:02.300";USER0007;"2014-10-21 13:09:11.850";Y
3933;70460002518;66306;92;17500.000000;Credit;"1 MONTH AFTER RECEIVED ORDER";;NULL;Y;"Jeffry Lantang";"2014-10-21 13:07:19.557";USER0007;"2014-10-21 13:09:11.853";Y
3934;205848;61696;92;48000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-21 15:13:18.977";NULL;NULL;Y
3935;205848;61067;92;22000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-21 15:13:18.977";NULL;NULL;Y
3936;205848;62250;92;60000.000000;NULL;NULL;NULL;NULL;Y;SYS;"2014-10-21 15:13:18.993";NULL;NULL;Y
