id;date;product_code;begin;qty_in1;qty_in2;qty_in3;qty_out1;qty_out2;qty_out3;end;acc_qty_in1;acc_average_price_in1;acc_qty_total;acc_average_price_total
84540;2023-03-03;54012;11.00;.00;.00;.00;5.00;.00;.00;6.00;NULL;NULL;NULL;NULL
84541;2023-03-03;50291;8.00;.00;.00;.00;1.00;.00;.00;7.00;NULL;NULL;NULL;NULL
84542;2023-03-03;50135;23.00;.00;.00;.00;1.00;.00;.00;22.00;NULL;NULL;NULL;NULL
84543;2023-03-03;56966;6.00;.00;.00;.00;6.00;.00;.00;.00;NULL;NULL;NULL;NULL
84544;2023-03-03;52353;23.00;.00;.00;.00;1.00;.00;.00;22.00;NULL;NULL;NULL;NULL
84545;2023-03-03;55412;5.00;.00;.00;.00;1.00;.00;.00;4.00;NULL;NULL;NULL;NULL
84546;2023-03-03;56121;10.00;.00;.00;.00;10.00;.00;.00;.00;NULL;NULL;NULL;NULL
84547;2023-03-03;60126;100.00;.00;.00;.00;20.00;.00;.00;80.00;NULL;NULL;NULL;NULL
84548;2023-03-03;70076;1.00;.00;.00;.00;1.00;.00;.00;.00;NULL;NULL;NULL;NULL
84549;2023-03-03;51789;-200.00;50.00;.00;.00;.00;.00;.00;-150.00;NULL;NULL;NULL;NULL
84550;2023-03-03;10004;1885.00;.00;.00;.00;125.00;.00;.00;1760.00;NULL;NULL;NULL;NULL
84551;2023-03-03;10009;5350.00;.00;.00;.00;40.00;.00;.00;5310.00;NULL;NULL;NULL;NULL
84552;2023-03-03;10120;7898.00;.00;.00;.00;2392.00;.00;.00;5506.00;NULL;NULL;NULL;NULL
84553;2023-03-03;21300;186435.00;.00;.00;.00;79200.00;.00;.00;107235.00;NULL;NULL;NULL;NULL
84554;2023-03-03;20001;7000.00;.00;.00;.00;3500.00;.00;.00;3500.00;NULL;NULL;NULL;NULL
84555;2023-03-03;42263;9000.00;9600.00;.00;.00;.00;.00;.00;18600.00;NULL;NULL;NULL;NULL
84556;2023-03-06;56500;6.00;.00;.00;.00;1.00;.00;.00;5.00;NULL;NULL;NULL;NULL
84557;2023-03-06;90046;1.00;30.00;.00;.00;.00;.00;.00;31.00;NULL;NULL;NULL;NULL
84558;2023-03-06;65955;1088.57;23.24;.00;.00;.00;.00;.00;1111.81;NULL;NULL;NULL;NULL
84559;2023-03-06;50565;.00;30.00;.00;.00;.00;.00;.00;30.00;NULL;NULL;NULL;NULL
84560;2023-03-06;56003;5.00;10.00;.00;.00;.00;.00;.00;15.00;NULL;NULL;NULL;NULL
84561;2023-03-06;55703;.00;2.00;.00;.00;.00;.00;.00;2.00;NULL;NULL;NULL;NULL
84562;2023-03-06;03138;.00;1.00;.00;.00;.00;.00;.00;1.00;NULL;NULL;NULL;NULL
84563;2023-03-06;90069;28.00;.00;.00;.00;1.00;.00;.00;27.00;NULL;NULL;NULL;NULL
84564;2023-03-06;90650;11.00;.00;.00;.00;1.00;.00;.00;10.00;NULL;NULL;NULL;NULL
84565;2023-03-06;90812;8.00;.00;.00;.00;1.00;.00;.00;7.00;NULL;NULL;NULL;NULL
84566;2023-03-06;50135;22.00;.00;.00;.00;1.00;.00;.00;21.00;NULL;NULL;NULL;NULL
84567;2023-03-06;92007;120.00;.00;.00;.00;14.00;.00;.00;106.00;NULL;NULL;NULL;NULL
84568;2023-03-06;52542;1.00;.00;.00;.00;1.00;.00;.00;.00;NULL;NULL;NULL;NULL
84569;2023-03-06;56485;2.00;.00;.00;.00;1.00;.00;.00;1.00;NULL;NULL;NULL;NULL
84570;2023-03-06;52675;5.00;.00;.00;.00;2.00;.00;.00;3.00;NULL;NULL;NULL;NULL
84571;2023-03-06;80001;3171.70;.00;.00;.00;160.00;.00;.00;3011.70;NULL;NULL;NULL;NULL
84572;2023-03-06;50078;-1923.16;.00;.00;.00;17.30;.00;.00;-1940.46;NULL;NULL;NULL;NULL
84573;2023-03-06;54120;5.00;30.00;.00;.00;.00;.00;.00;35.00;NULL;NULL;NULL;NULL
84574;2023-03-06;60257;24.00;.00;.00;.00;24.00;.00;.00;.00;NULL;NULL;NULL;NULL
84575;2023-03-06;60767;24.00;.00;.00;.00;24.00;.00;.00;.00;NULL;NULL;NULL;NULL
84576;2023-03-06;69088;5.00;.00;.00;.00;2.00;.00;.00;3.00;NULL;NULL;NULL;NULL
84577;2023-03-06;60744;4.00;24.00;.00;.00;.00;.00;.00;28.00;NULL;NULL;NULL;NULL
84578;2023-03-06;53661;.00;5.00;.00;.00;.00;.00;.00;5.00;NULL;NULL;NULL;NULL
84579;2023-03-06;53888;30.00;15.00;.00;.00;.00;.00;.00;45.00;NULL;NULL;NULL;NULL
84580;2023-03-06;50013;.00;2.00;.00;.00;.00;.00;.00;2.00;NULL;NULL;NULL;NULL
84581;2023-03-06;50054;1.00;1.00;.00;.00;.00;.00;.00;2.00;NULL;NULL;NULL;NULL
84582;2023-03-06;65831;.00;15.00;.00;.00;.00;.00;.00;15.00;NULL;NULL;NULL;NULL
84583;2023-03-06;69050;3.00;10.00;.00;.00;.00;.00;.00;13.00;NULL;NULL;NULL;NULL
84584;2023-03-06;62592;2.00;2.00;.00;.00;.00;.00;.00;4.00;NULL;NULL;NULL;NULL
84585;2023-03-06;66238;3.00;3.00;.00;.00;.00;.00;.00;6.00;NULL;NULL;NULL;NULL
84586;2023-03-06;66050;1.00;1.00;.00;.00;.00;.00;.00;2.00;NULL;NULL;NULL;NULL
84587;2023-03-06;62012;.00;25.00;.00;.00;.00;.00;.00;25.00;NULL;NULL;NULL;NULL
84588;2023-03-06;65467;67.00;2.00;.00;.00;.00;.00;.00;69.00;NULL;NULL;NULL;NULL
84589;2023-03-06;61271;21.00;10.00;.00;.00;.00;.00;.00;31.00;NULL;NULL;NULL;NULL
84590;2023-03-06;60103;.00;3.00;.00;.00;.00;.00;.00;3.00;NULL;NULL;NULL;NULL
84591;2023-03-06;61771;3.00;2.00;.00;.00;.00;.00;.00;5.00;NULL;NULL;NULL;NULL
84592;2023-03-06;68540;.00;30.00;.00;.00;30.00;.00;.00;.00;NULL;NULL;NULL;NULL
84593;2023-03-06;31522;11000.00;2800.00;.00;.00;.00;.00;.00;13800.00;NULL;NULL;NULL;NULL
84594;2023-03-06;30587;4400.00;1600.00;.00;.00;.00;.00;.00;6000.00;NULL;NULL;NULL;NULL
84595;2023-03-06;30588;13583.00;577.00;.00;.00;.00;.00;.00;14160.00;NULL;NULL;NULL;NULL
84596;2023-03-06;42206;20300.00;5000.00;.00;.00;.00;.00;.00;25300.00;NULL;NULL;NULL;NULL
84597;2023-03-06;42131;5000.00;17500.00;.00;.00;.00;.00;.00;22500.00;NULL;NULL;NULL;NULL
84598;2023-03-06;51230;6.00;.00;.00;.00;1.00;.00;.00;5.00;NULL;NULL;NULL;NULL
84599;2023-03-06;50100;720.00;.00;.00;.00;30.00;.00;.00;690.00;NULL;NULL;NULL;NULL
84600;2023-03-06;50044;648.00;.00;.00;.00;26.00;.00;.00;622.00;NULL;NULL;NULL;NULL
84601;2023-03-06;65453;1.00;.00;.00;.00;1.00;.00;.00;.00;NULL;NULL;NULL;NULL
84602;2023-03-06;50217;1.00;.00;.00;.00;1.00;.00;.00;.00;NULL;NULL;NULL;NULL
84603;2023-03-06;51800;26.50;.00;.00;.00;2.00;.00;.00;24.50;NULL;NULL;NULL;NULL
84604;2023-03-06;54012;6.00;.00;.00;.00;2.00;.00;.00;4.00;NULL;NULL;NULL;NULL
84605;2023-03-06;50291;7.00;.00;.00;.00;4.00;.00;.00;3.00;NULL;NULL;NULL;NULL
84606;2023-03-06;62558;.00;2.00;.00;.00;.00;.00;.00;2.00;NULL;NULL;NULL;NULL
84607;2023-03-07;50653;.00;12.00;.00;.00;.00;.00;.00;12.00;NULL;NULL;NULL;NULL
84608;2023-03-07;70094;.00;40.00;.00;.00;40.00;.00;.00;.00;NULL;NULL;NULL;NULL
84609;2023-03-07;68331;.00;32.00;.00;.00;.00;.00;.00;32.00;NULL;NULL;NULL;NULL
84610;2023-03-07;56002;.00;8.00;.00;.00;.00;.00;.00;8.00;NULL;NULL;NULL;NULL
84611;2023-03-07;51800;24.50;.00;.00;.00;5.00;.00;.00;19.50;NULL;NULL;NULL;NULL
84612;2023-03-07;91643;1.00;10.00;.00;.00;.00;.00;.00;11.00;NULL;NULL;NULL;NULL
84613;2023-03-07;90300;.00;10.00;.00;.00;.00;.00;.00;10.00;NULL;NULL;NULL;NULL
84614;2023-03-07;61590;4.00;.00;.00;.00;2.00;.00;.00;2.00;NULL;NULL;NULL;NULL
84615;2023-03-07;90580;100.00;.00;.00;.00;25.00;.00;.00;75.00;NULL;NULL;NULL;NULL
84616;2023-03-07;90069;27.00;.00;.00;.00;1.00;.00;.00;26.00;NULL;NULL;NULL;NULL
84617;2023-03-07;63355;.00;5.00;.00;.00;.00;.00;.00;5.00;NULL;NULL;NULL;NULL
84618;2023-03-07;55703;2.00;.00;.00;.00;2.00;.00;.00;.00;NULL;NULL;NULL;NULL
84619;2023-03-07;55412;4.00;.00;.00;.00;1.00;.00;.00;3.00;NULL;NULL;NULL;NULL
84620;2023-03-07;54012;4.00;100.00;.00;.00;4.00;.00;.00;100.00;NULL;NULL;NULL;NULL
84621;2023-03-07;03653;.00;1.00;.00;.00;.00;.00;.00;1.00;NULL;NULL;NULL;NULL
84622;2023-03-07;92111;2.00;.00;.00;.00;2.00;.00;.00;.00;NULL;NULL;NULL;NULL
84623;2023-03-07;03389;.00;1.00;.00;.00;.00;.00;.00;1.00;NULL;NULL;NULL;NULL
84624;2023-03-07;03388;.00;1.00;.00;.00;.00;.00;.00;1.00;NULL;NULL;NULL;NULL
84625;2023-03-07;54120;35.00;.00;.00;.00;17.00;.00;.00;18.00;NULL;NULL;NULL;NULL
84626;2023-03-07;90596;4.00;.00;.00;.00;1.00;.00;.00;3.00;NULL;NULL;NULL;NULL
84627;2023-03-07;90597;3.00;.00;.00;.00;1.00;.00;.00;2.00;NULL;NULL;NULL;NULL
84628;2023-03-07;92007;106.00;.00;.00;.00;3.00;.00;.00;103.00;NULL;NULL;NULL;NULL
84629;2023-03-07;90063;14.00;.00;.00;.00;1.00;.00;.00;13.00;NULL;NULL;NULL;NULL
84630;2023-03-07;91012;21.00;.00;.00;.00;2.00;.00;.00;19.00;NULL;NULL;NULL;NULL
84631;2023-03-07;90080;38.00;.00;.00;.00;4.00;.00;.00;34.00;NULL;NULL;NULL;NULL
84632;2023-03-07;90126;7.00;.00;.00;.00;1.00;.00;.00;6.00;NULL;NULL;NULL;NULL
84633;2023-03-07;42263;18600.00;.00;.00;.00;9600.00;.00;.00;9000.00;NULL;NULL;NULL;NULL
84634;2023-03-07;30001;5170.00;.00;.00;.00;1610.00;.00;.00;3560.00;NULL;NULL;NULL;NULL
84635;2023-03-07;20030;300562.00;.00;.00;.00;39600.00;.00;.00;260962.00;NULL;NULL;NULL;NULL
84636;2023-03-07;10120;5506.00;.00;.00;.00;1748.00;.00;.00;3758.00;NULL;NULL;NULL;NULL
84637;2023-03-07;30061;3482.00;.00;.00;.00;300.00;.00;.00;3182.00;NULL;NULL;NULL;NULL
84638;2023-03-07;34663;33700.00;1600.00;.00;.00;.00;.00;.00;35300.00;NULL;NULL;NULL;NULL
84639;2023-03-08;63286;10.00;.00;.00;.00;2.00;.00;.00;8.00;NULL;NULL;NULL;NULL
84640;2023-03-08;65010;22.00;.00;.00;.00;1.00;.00;.00;21.00;NULL;NULL;NULL;NULL
84641;2023-03-08;65468;7.00;.00;.00;.00;1.00;.00;.00;6.00;NULL;NULL;NULL;NULL
84642;2023-03-08;62012;25.00;.00;.00;.00;25.00;.00;.00;.00;NULL;NULL;NULL;NULL
84643;2023-03-08;63564;.00;1.00;.00;.00;.00;.00;.00;1.00;NULL;NULL;NULL;NULL
84644;2023-03-08;92007;103.00;.00;.00;.00;10.00;.00;.00;93.00;NULL;NULL;NULL;NULL
84645;2023-03-08;91100;5.00;.00;.00;.00;1.00;.00;.00;4.00;NULL;NULL;NULL;NULL
84646;2023-03-08;90514;22.00;.00;.00;.00;1.00;.00;.00;21.00;NULL;NULL;NULL;NULL
84647;2023-03-08;90080;34.00;.00;.00;.00;8.00;.00;.00;26.00;NULL;NULL;NULL;NULL
84648;2023-03-08;90104;37.00;.00;.00;.00;5.00;.00;.00;32.00;NULL;NULL;NULL;NULL
84649;2023-03-08;10004;1760.00;.00;.00;.00;100.00;.00;.00;1660.00;NULL;NULL;NULL;NULL
84650;2023-03-08;21300;107235.00;.00;.00;.00;39600.00;.00;.00;67635.00;NULL;NULL;NULL;NULL
84651;2023-03-08;20030;260962.00;.00;.00;.00;39600.00;.00;.00;221362.00;NULL;NULL;NULL;NULL
84652;2023-03-09;69088;3.00;.00;.00;.00;3.00;.00;.00;.00;NULL;NULL;NULL;NULL
84653;2023-03-09;92566;4.00;.00;.00;.00;4.00;.00;.00;.00;NULL;NULL;NULL;NULL
84654;2023-03-09;93257;24.00;.00;.00;.00;12.00;.00;.00;12.00;NULL;NULL;NULL;NULL
84655;2023-03-09;51800;19.50;.00;.00;.00;7.00;.00;.00;12.50;NULL;NULL;NULL;NULL
84656;2023-03-09;57445;3.00;.00;.00;.00;1.00;.00;.00;2.00;NULL;NULL;NULL;NULL
84657;2023-03-09;92007;93.00;.00;.00;.00;7.00;.00;.00;86.00;NULL;NULL;NULL;NULL
84658;2023-03-09;50880;22.00;.00;.00;.00;1.00;.00;.00;21.00;NULL;NULL;NULL;NULL
84659;2023-03-09;54012;100.00;.00;.00;.00;2.00;.00;.00;98.00;NULL;NULL;NULL;NULL
84660;2023-03-09;52014;-6.00;50.00;.00;.00;.00;.00;.00;44.00;NULL;NULL;NULL;NULL
84661;2023-03-09;50217;.00;5.00;.00;.00;.00;.00;.00;5.00;NULL;NULL;NULL;NULL
84662;2023-03-09;64197;.00;3.00;.00;.00;.00;.00;.00;3.00;NULL;NULL;NULL;NULL
84663;2023-03-09;50071;40.00;.00;.00;.00;40.00;.00;.00;.00;NULL;NULL;NULL;NULL
84664;2023-03-09;56287;6.00;.00;.00;.00;2.00;.00;.00;4.00;NULL;NULL;NULL;NULL
84665;2023-03-09;61337;15.00;.00;.00;.00;5.00;.00;.00;10.00;NULL;NULL;NULL;NULL
84666;2023-03-09;61677;7.00;.00;.00;.00;2.00;.00;.00;5.00;NULL;NULL;NULL;NULL
84667;2023-03-09;51585;16.00;.00;.00;.00;2.00;.00;.00;14.00;NULL;NULL;NULL;NULL
84668;2023-03-09;55401;411.00;.00;.00;.00;50.00;.00;.00;361.00;NULL;NULL;NULL;NULL
84669;2023-03-09;60463;4.00;.00;.00;.00;4.00;.00;.00;.00;NULL;NULL;NULL;NULL
84670;2023-03-09;52252;143.00;.00;.00;.00;6.00;.00;.00;137.00;NULL;NULL;NULL;NULL
84671;2023-03-10;68881;.00;4.00;.00;.00;.00;.00;.00;4.00;NULL;NULL;NULL;NULL
84672;2023-03-10;67283;.00;4.00;.00;.00;.00;.00;.00;4.00;NULL;NULL;NULL;NULL
84673;2023-03-10;69905;.00;1.00;.00;.00;.00;.00;.00;1.00;NULL;NULL;NULL;NULL
84674;2023-03-10;63125;.00;1.00;.00;.00;.00;.00;.00;1.00;NULL;NULL;NULL;NULL
84675;2023-03-10;61117;.00;1.00;.00;.00;.00;.00;.00;1.00;NULL;NULL;NULL;NULL
84676;2023-03-10;61148;.00;2.00;.00;.00;.00;.00;.00;2.00;NULL;NULL;NULL;NULL
84677;2023-03-10;65405;.00;1.00;.00;.00;.00;.00;.00;1.00;NULL;NULL;NULL;NULL
84678;2023-03-10;65406;.00;2.00;.00;.00;.00;.00;.00;2.00;NULL;NULL;NULL;NULL
84679;2023-03-10;61716;.00;2.00;.00;.00;.00;.00;.00;2.00;NULL;NULL;NULL;NULL
84680;2023-03-10;51800;12.50;.00;.00;.00;6.00;.00;.00;6.50;NULL;NULL;NULL;NULL
84681;2023-03-10;52255;80.00;.00;.00;.00;6.00;.00;.00;74.00;NULL;NULL;NULL;NULL
84682;2023-03-10;51789;-150.00;100.00;.00;.00;.00;.00;.00;-50.00;NULL;NULL;NULL;NULL
84683;2023-03-10;50620;5.00;.00;.00;.00;2.00;.00;.00;3.00;NULL;NULL;NULL;NULL
84684;2023-03-10;50881;6.00;.00;.00;.00;1.00;.00;.00;5.00;NULL;NULL;NULL;NULL
84685;2023-03-10;53664;.00;20.00;.00;.00;.00;.00;.00;20.00;NULL;NULL;NULL;NULL
84686;2023-03-10;65831;15.00;30.00;.00;.00;.00;.00;.00;45.00;NULL;NULL;NULL;NULL
84687;2023-03-10;64876;.00;4.00;.00;.00;.00;.00;.00;4.00;NULL;NULL;NULL;NULL
84688;2023-03-10;93257;12.00;.00;.00;.00;4.00;.00;.00;8.00;NULL;NULL;NULL;NULL
84689;2023-03-10;90812;7.00;.00;.00;.00;1.00;.00;.00;6.00;NULL;NULL;NULL;NULL
84690;2023-03-10;90650;10.00;.00;.00;.00;1.00;.00;.00;9.00;NULL;NULL;NULL;NULL
84691;2023-03-10;54012;98.00;.00;.00;.00;2.00;.00;.00;96.00;NULL;NULL;NULL;NULL
84692;2023-03-10;62500;.00;1.00;.00;.00;.00;.00;.00;1.00;NULL;NULL;NULL;NULL
84693;2023-03-10;10120;3758.00;.00;.00;.00;2484.00;.00;.00;1274.00;NULL;NULL;NULL;NULL
84694;2023-03-10;20030;221362.00;.00;.00;.00;39600.00;.00;.00;181762.00;NULL;NULL;NULL;NULL
84695;2023-03-10;20070;2646.00;.00;.00;.00;13230.00;.00;.00;-10584.00;NULL;NULL;NULL;NULL
84696;2023-03-10;10007;23218.50;.00;.00;.00;247.00;.00;.00;22971.50;NULL;NULL;NULL;NULL
84697;2023-03-10;10856;2408.00;.00;.00;.00;322.00;.00;.00;2086.00;NULL;NULL;NULL;NULL
84698;2023-03-10;31522;13800.00;.00;.00;.00;4600.00;.00;.00;9200.00;NULL;NULL;NULL;NULL
84699;2023-03-10;43120;22520.00;.00;.00;.00;9200.00;.00;.00;13320.00;NULL;NULL;NULL;NULL
84700;2023-03-13;90340;1.00;.00;.00;.00;1.00;.00;.00;.00;NULL;NULL;NULL;NULL
84701;2023-03-13;52615;125.00;.00;.00;.00;50.00;.00;.00;75.00;NULL;NULL;NULL;NULL
84702;2023-03-13;55400;431.00;.00;.00;.00;75.00;.00;.00;356.00;NULL;NULL;NULL;NULL
84703;2023-03-13;70015;.00;1.00;.00;.00;1.00;.00;.00;.00;NULL;NULL;NULL;NULL
84704;2023-03-13;51800;6.50;.00;.00;.00;6.00;.00;.00;.50;NULL;NULL;NULL;NULL
84705;2023-03-13;54012;96.00;.00;.00;.00;6.00;.00;.00;90.00;NULL;NULL;NULL;NULL
84706;2023-03-13;51562;1879.00;.00;.00;.00;1000.00;.00;.00;879.00;NULL;NULL;NULL;NULL
84707;2023-03-13;57445;2.00;.00;.00;.00;1.00;.00;.00;1.00;NULL;NULL;NULL;NULL
84708;2023-03-13;93257;8.00;.00;.00;.00;6.00;.00;.00;2.00;NULL;NULL;NULL;NULL
84709;2023-03-13;95071;8.00;.00;.00;.00;4.00;.00;.00;4.00;NULL;NULL;NULL;NULL
84710;2023-03-13;90069;26.00;.00;.00;.00;1.00;.00;.00;25.00;NULL;NULL;NULL;NULL
84711;2023-03-13;51789;-50.00;50.00;.00;.00;.00;.00;.00;.00;NULL;NULL;NULL;NULL
84712;2023-03-13;10009;5310.00;.00;.00;.00;20.00;.00;.00;5290.00;NULL;NULL;NULL;NULL
84713;2023-03-13;10004;1660.00;.00;.00;.00;100.00;.00;.00;1560.00;NULL;NULL;NULL;NULL
84714;2023-03-13;10120;1274.00;.00;.00;.00;1274.00;.00;.00;.00;NULL;NULL;NULL;NULL
84715;2023-03-13;10007;22971.50;.00;.00;.00;1472.00;.00;.00;21499.50;NULL;NULL;NULL;NULL
84716;2023-03-13;10856;2086.00;.00;.00;.00;368.00;.00;.00;1718.00;NULL;NULL;NULL;NULL
84717;2023-03-13;20070;-10584.00;48796.00;.00;.00;.00;.00;.00;38212.00;NULL;NULL;NULL;NULL
84718;2023-03-13;20001;3500.00;7000.00;.00;.00;3500.00;.00;.00;7000.00;NULL;NULL;NULL;NULL
84719;2023-03-13;21300;67635.00;.00;.00;.00;59400.00;.00;.00;8235.00;NULL;NULL;NULL;NULL
84720;2023-03-13;40611;21080.00;.00;.00;.00;6960.00;.00;.00;14120.00;NULL;NULL;NULL;NULL
84721;2023-03-13;30331;10500.00;.00;.00;.00;3500.00;.00;.00;7000.00;NULL;NULL;NULL;NULL
84722;2023-03-14;66493;1.00;.00;.00;.00;1.00;.00;.00;.00;NULL;NULL;NULL;NULL
84723;2023-03-14;63286;8.00;.00;.00;.00;1.00;.00;.00;7.00;NULL;NULL;NULL;NULL
84724;2023-03-14;66298;2.00;.00;.00;.00;2.00;.00;.00;.00;NULL;NULL;NULL;NULL
84725;2023-03-14;67281;4.00;.00;.00;.00;4.00;.00;.00;.00;NULL;NULL;NULL;NULL
84726;2023-03-14;67283;4.00;.00;.00;.00;4.00;.00;.00;.00;NULL;NULL;NULL;NULL
84727;2023-03-14;65579;2.00;.00;.00;.00;2.00;.00;.00;.00;NULL;NULL;NULL;NULL
84728;2023-03-14;57485;15.00;.00;.00;.00;15.00;.00;.00;.00;NULL;NULL;NULL;NULL
84729;2023-03-14;90299;50.00;.00;.00;.00;3.00;.00;.00;47.00;NULL;NULL;NULL;NULL
84730;2023-03-14;90255;4.00;.00;.00;.00;1.00;.00;.00;3.00;NULL;NULL;NULL;NULL
84731;2023-03-14;91336;128.00;.00;.00;.00;10.00;.00;.00;118.00;NULL;NULL;NULL;NULL
84732;2023-03-14;51230;5.00;25.00;.00;.00;2.00;.00;.00;28.00;NULL;NULL;NULL;NULL
84733;2023-03-14;60125;40.00;.00;.00;.00;20.00;.00;.00;20.00;NULL;NULL;NULL;NULL
84734;2023-03-14;60127;60.00;.00;.00;.00;20.00;.00;.00;40.00;NULL;NULL;NULL;NULL
84735;2023-03-14;50881;5.00;.00;.00;.00;5.00;.00;.00;.00;NULL;NULL;NULL;NULL
84736;2023-03-14;50043;16.00;.00;.00;.00;10.00;.00;.00;6.00;NULL;NULL;NULL;NULL
84737;2023-03-14;54012;90.00;.00;.00;.00;1.00;.00;.00;89.00;NULL;NULL;NULL;NULL
84738;2023-03-14;90502;14.00;.00;.00;.00;1.00;.00;.00;13.00;NULL;NULL;NULL;NULL
84739;2023-03-14;50095;22.00;.00;.00;.00;12.00;.00;.00;10.00;NULL;NULL;NULL;NULL
84740;2023-03-14;50100;690.00;.00;.00;.00;1.00;.00;.00;689.00;NULL;NULL;NULL;NULL
84741;2023-03-14;56500;5.00;.00;.00;.00;3.00;.00;.00;2.00;NULL;NULL;NULL;NULL
84742;2023-03-14;52699;1.00;.00;.00;.00;1.00;.00;.00;.00;NULL;NULL;NULL;NULL
84743;2023-03-14;50991;7.00;.00;.00;.00;2.00;.00;.00;5.00;NULL;NULL;NULL;NULL
84744;2023-03-14;56503;1.00;.00;.00;.00;1.00;.00;.00;.00;NULL;NULL;NULL;NULL
84745;2023-03-14;56389;-95.00;.00;.00;.00;4.00;.00;.00;-99.00;NULL;NULL;NULL;NULL
84746;2023-03-14;52675;3.00;.00;.00;.00;3.00;.00;.00;.00;NULL;NULL;NULL;NULL
84747;2023-03-14;50880;21.00;.00;.00;.00;2.00;.00;.00;19.00;NULL;NULL;NULL;NULL
84748;2023-03-14;10140;.00;70.00;.00;.00;.00;.00;.00;70.00;NULL;NULL;NULL;NULL
84749;2023-03-14;10015;.00;30.30;.00;.00;.00;.00;.00;30.30;NULL;NULL;NULL;NULL
84750;2023-03-14;10014;.00;6.20;.00;.00;.00;.00;.00;6.20;NULL;NULL;NULL;NULL
84751;2023-03-14;10016;.00;13.40;.00;.00;.00;.00;.00;13.40;NULL;NULL;NULL;NULL
84752;2023-03-14;10019;.00;13.40;.00;.00;.00;.00;.00;13.40;NULL;NULL;NULL;NULL
84753;2023-03-14;10037;.00;35.70;.00;.00;.00;.00;.00;35.70;NULL;NULL;NULL;NULL
84754;2023-03-14;10018;.00;33.40;.00;.00;.00;.00;.00;33.40;NULL;NULL;NULL;NULL
84755;2023-03-14;10022;.00;35.70;.00;.00;.00;.00;.00;35.70;NULL;NULL;NULL;NULL
84756;2023-03-14;10020;.00;2.10;.00;.00;.00;.00;.00;2.10;NULL;NULL;NULL;NULL
84757;2023-03-14;10021;.00;1.80;.00;.00;.00;.00;.00;1.80;NULL;NULL;NULL;NULL
84758;2023-03-14;10066;.00;1.80;.00;.00;.00;.00;.00;1.80;NULL;NULL;NULL;NULL
84759;2023-03-14;10027;.00;1.80;.00;.00;.00;.00;.00;1.80;NULL;NULL;NULL;NULL
84760;2023-03-14;20001;7000.00;14000.00;.00;.00;.00;.00;.00;21000.00;NULL;NULL;NULL;NULL
84761;2023-03-14;41138;8000.00;.00;.00;.00;5000.00;.00;.00;3000.00;NULL;NULL;NULL;NULL
84762;2023-03-14;40128;13000.00;.00;.00;.00;1500.00;.00;.00;11500.00;NULL;NULL;NULL;NULL
84763;2023-03-14;51800;.50;36.00;.00;.00;.00;.00;.00;36.50;NULL;NULL;NULL;NULL
84764;2023-03-14;90078;.00;3.00;.00;.00;.00;.00;.00;3.00;NULL;NULL;NULL;NULL
84765;2023-03-14;30061;3182.00;.00;.00;.00;380.00;.00;.00;2802.00;NULL;NULL;NULL;NULL
84766;2023-03-14;30027;6096.00;.00;.00;.00;160.00;.00;.00;-229.00;NULL;NULL;NULL;NULL
84767;2023-03-14;10007;21499.50;.00;.00;.00;1472.00;.00;.00;20027.50;NULL;NULL;NULL;NULL
84768;2023-03-14;10856;1718.00;.00;.00;.00;368.00;.00;.00;1350.00;NULL;NULL;NULL;NULL
84769;2023-03-14;10009;5290.00;.00;.00;.00;20.00;.00;.00;5270.00;NULL;NULL;NULL;NULL
84770;2023-03-14;10004;1560.00;.00;.00;.00;75.00;.00;.00;1485.00;NULL;NULL;NULL;NULL
84771;2023-03-15;90340;.00;10.00;.00;.00;.00;.00;.00;10.00;NULL;NULL;NULL;NULL
84772;2023-03-15;51590;.00;7.00;.00;.00;.00;.00;.00;7.00;NULL;NULL;NULL;NULL
84773;2023-03-15;52252;137.00;.00;.00;.00;7.00;.00;.00;130.00;NULL;NULL;NULL;NULL
84774;2023-03-15;63051;1.00;3.00;.00;.00;2.00;.00;.00;2.00;NULL;NULL;NULL;NULL
84775;2023-03-15;51800;36.50;.00;.00;.00;9.00;.00;.00;27.50;NULL;NULL;NULL;NULL
84776;2023-03-15;57445;1.00;.00;.00;.00;1.00;.00;.00;.00;NULL;NULL;NULL;NULL
84777;2023-03-15;50653;12.00;.00;.00;.00;12.00;.00;.00;.00;NULL;NULL;NULL;NULL
84778;2023-03-15;50565;30.00;.00;.00;.00;30.00;.00;.00;.00;NULL;NULL;NULL;NULL
84779;2023-03-15;54012;89.00;.00;.00;.00;5.00;.00;.00;84.00;NULL;NULL;NULL;NULL
84780;2023-03-15;92007;86.00;.00;.00;.00;18.00;.00;.00;68.00;NULL;NULL;NULL;NULL
84781;2023-03-15;90517;20.00;.00;.00;.00;1.00;.00;.00;19.00;NULL;NULL;NULL;NULL
84782;2023-03-15;90126;6.00;.00;.00;.00;2.00;.00;.00;4.00;NULL;NULL;NULL;NULL
84783;2023-03-15;52442;200.00;.00;.00;.00;200.00;.00;.00;.00;NULL;NULL;NULL;NULL
84784;2023-03-15;90069;25.00;.00;.00;.00;2.00;.00;.00;23.00;NULL;NULL;NULL;NULL
84785;2023-03-15;93221;4.00;.00;.00;.00;1.00;.00;.00;3.00;NULL;NULL;NULL;NULL
84786;2023-03-15;93222;4.00;.00;.00;.00;1.00;.00;.00;3.00;NULL;NULL;NULL;NULL
