id;sws_code;product_code;qty;soh;uom;created_by;created_date;updated_by;updated_date;is_active
7448;70370000012;50094;1.00;7.00;BAGS;Dewi;2015-02-13 09:07:05.060;NULL;NULL;Y
7449;7033E0000052;51458;1.00;141.00;BAGS;Dewi;2015-02-13 09:08:11.477;NULL;NULL;Y
7450;7033E0000052;52401;1.00;57.00;SCHT;Dewi;2015-02-13 09:08:11.483;NULL;NULL;Y
7451;7033D0000133;10009;40.00;7.00;KGS;Dewi;2015-02-13 09:09:19.230;NULL;NULL;Y
7452;7033D0000133;10004;150.00;17.00;KGS;Dewi;2015-02-13 09:09:19.237;NULL;NULL;Y
7453;7033D0000134;10007;1600.00;-132.00;MT;Dewi;2015-02-13 09:10:50.610;NULL;NULL;Y
7454;7033D0000135;20001;4663.00;217.00;SET;Dewi;2015-02-13 09:12:11.007;NULL;NULL;Y
7455;7033D0000136;20002;38325.00;1.00;PCS;Dewi;2015-02-13 09:13:18.017;NULL;NULL;Y
7456;7033D0000136;20010;37479.00;-1.00;PCS;Dewi;2015-02-13 09:13:18.020;NULL;NULL;Y
7457;7033D0000137;20030;39600.00;416.00;SETS;Dewi;2015-02-13 09:14:32.403;NULL;NULL;Y
7458;7033D0000137;20075;40160.00;-100.00;PCS;Dewi;2015-02-13 09:14:32.410;NULL;NULL;Y
7459;7033D0000138;20021;13669.00;123.00;SETS;Dewi;2015-02-13 09:16:27.267;NULL;NULL;Y
7460;7033D0000138;20076;13915.00;-46.00;PCS;Dewi;2015-02-13 09:16:27.273;NULL;NULL;Y
7461;70340000026;99978;2.00;10.00;PCS;Dewi;2015-02-13 09:23:57.983;NULL;NULL;Y
7462;70340000026;99979;2.00;29.00;PCS;Dewi;2015-02-13 09:23:57.990;NULL;NULL;Y
7463;70340000026;90739;6.00;17.00;DOS;Dewi;2015-02-13 09:23:57.993;NULL;NULL;Y
7464;70340000026;92007;1.00;28.00;DOS;Dewi;2015-02-13 09:23:57.997;NULL;NULL;Y
7465;70400000016;50001;74.00;474.00;0;Jelita;2015-02-13 09:26:57.423;NULL;NULL;Y
7466;7033C0000026;51458;3.00;141.00;BAGS;Dewi;2015-02-13 11:54:56.740;NULL;NULL;Y
7467;7033C0000026;52401;1.00;57.00;SCHT;Dewi;2015-02-13 11:54:56.747;NULL;NULL;Y
7468;7033C0000026;52014;10.00;-4.00;PCS;Dewi;2015-02-13 11:54:56.747;NULL;NULL;Y
7469;7033C0000026;53241;1.00;0.00;PAIL;Dewi;2015-02-13 11:54:56.747;NULL;NULL;Y
7470;70460000235;61656;2.00;-1.00;PCS;Swingly Boham;2015-02-13 14:17:28.573;NULL;NULL;Y
7471;70480000018;90650;10.00;56.00;REAMS;Wensi Saranggi;2015-02-13 15:04:39.600;NULL;NULL;Y
7472;70480000018;90812;10.00;30.00;REAMS;Wensi Saranggi;2015-02-13 15:04:39.603;NULL;NULL;Y
7473;70400000017;50006;1.00;4.00;TIN;Jelita;2015-02-13 15:11:29.480;NULL;NULL;Y
7474;70400000017;60544;2.00;24.00;PCS;Jelita;2015-02-13 15:11:29.487;NULL;NULL;Y
7475;70400000017;50015;1.00;10.00;TIN;Jelita;2015-02-13 15:11:29.507;NULL;NULL;Y
7476;70460000236;60235;2.00;-1.00;PCS;Swingly Boham;2015-02-13 15:24:48.963;NULL;NULL;Y
7477;70420000020;90216;20.00;20.00;PCS;Jelita;2015-02-13 15:38:08.093;NULL;NULL;Y
7478;70420000020;90886;3.00;222.00;PCS;Jelita;2015-02-13 15:38:08.100;NULL;NULL;Y
7479;70420000020;92007;1.00;27.00;DOS;Jelita;2015-02-13 15:38:08.100;NULL;NULL;Y
7480;70460000237;65666;1.00;1.00;SET;Dion Manlapig;2015-02-13 16:22:27.690;NULL;NULL;Y
7481;70460000237;65665;1.00;0.00;SET;Dion Manlapig;2015-02-13 16:22:27.693;NULL;NULL;Y
7482;70460000237;81556;1.00;1.00;PCS;Dion Manlapig;2015-02-13 16:22:27.697;NULL;NULL;Y
7483;70460000237;81558;1.00;1.00;LE;Dion Manlapig;2015-02-13 16:22:27.697;NULL;NULL;Y
7484;70460000237;66618;1.00;2.00;PCS;Dion Manlapig;2015-02-13 16:22:27.700;NULL;NULL;Y
7485;70460000237;66619;1.00;2.00;PCS;Dion Manlapig;2015-02-13 16:22:27.703;NULL;NULL;Y
7486;70460000237;65143;4.00;2.00;LE;Dion Manlapig;2015-02-13 16:22:27.703;NULL;NULL;Y
7487;70460000237;63581;5.00;3.00;PCS;Dion Manlapig;2015-02-13 16:22:27.707;NULL;NULL;Y
7488;70460000237;62963;3.00;-1.00;PCS;Dion Manlapig;2015-02-13 16:22:27.707;NULL;NULL;Y
7489;70460000238;60733;1.00;34.00;PCS;Eduard Civil;2015-02-16 09:43:41.927;NULL;NULL;Y
7490;70460000239;62238;1.00;0.00;ROLL;Irwan;2015-02-16 09:47:33.350;NULL;NULL;Y
7491;70460000239;66306;10.00;80.00;PCS;Irwan;2015-02-16 09:47:33.353;NULL;NULL;Y
7492;70460000239;65463;2.00;0.00;PCS;Irwan;2015-02-16 09:47:33.357;NULL;NULL;Y
7493;70460000239;62427;1.00;0.00;SET;Irwan;2015-02-16 09:47:33.360;NULL;NULL;Y
7494;70460000239;81557;1.00;1.00;PCS;Irwan;2015-02-16 09:47:33.360;NULL;NULL;Y
7495;70460000239;65143;3.00;2.00;LE;Irwan;2015-02-16 09:47:33.363;NULL;NULL;Y
7496;70460000239;60169;5.00;-2.00;PCS;Irwan;2015-02-16 09:47:33.367;NULL;NULL;Y
7497;70630000024;50259;100.00;5.00;PCS;Taufik Ramadhani;2015-02-16 09:47:40.140;NULL;NULL;Y
7498;70630000024;90303;100.00;4.00;PCS;Taufik Ramadhani;2015-02-16 09:47:40.147;NULL;NULL;Y
7499;70630000025;50259;200.00;5.00;PCS;Taufik Ramadhani;2015-02-16 09:48:07.943;NULL;NULL;Y
7500;70630000025;90303;100.00;4.00;PCS;Taufik Ramadhani;2015-02-16 09:48:07.947;NULL;NULL;Y
7501;7033E0000053;93654;3.00;5.00;PCS;Dewi;2015-02-16 09:51:18.937;NULL;NULL;Y
7502;70460000240;65757;5.00;2.00;PCS;Irwan;2015-02-16 09:52:22.627;NULL;NULL;Y
7503;70460000240;64844;3.00;5.00;PCS;Irwan;2015-02-16 09:52:22.630;NULL;NULL;Y
7504;70460000240;64182;1.00;0.00;PCS;Irwan;2015-02-16 09:52:22.633;NULL;NULL;Y
7505;70460000240;60733;2.00;34.00;PCS;Irwan;2015-02-16 09:52:22.637;NULL;NULL;Y
7506;70460000240;61337;5.00;104.00;KGS;Irwan;2015-02-16 09:52:22.637;NULL;NULL;Y
7507;70440000047;50802;2.00;-2.00;PCS;Anita Walean;2015-02-16 09:58:03.053;NULL;NULL;Y
7508;70440000047;50291;2.00;51.00;PCS;Anita Walean;2015-02-16 09:58:03.060;NULL;NULL;Y
7509;70440000047;51458;1.00;129.00;BAGS;Anita Walean;2015-02-16 09:58:03.063;NULL;NULL;Y
7510;70460000241;60213;2.00;41.00;PCS;Irwan;2015-02-16 09:58:59.770;NULL;NULL;Y
7511;70460000241;65911;5.00;0.00;KGS;Irwan;2015-02-16 09:58:59.777;NULL;NULL;Y
7512;70460000241;60064;5.00;100.00;SACK;Irwan;2015-02-16 09:58:59.777;NULL;NULL;Y
7513;70460000241;65143;5.00;2.00;LE;Irwan;2015-02-16 09:58:59.777;NULL;NULL;Y
7514;70370000013;51458;1.00;129.00;BAGS;Dewi;2015-02-16 10:07:34.057;NULL;NULL;Y
7515;7033D0000139;51458;3.00;129.00;BAGS;Dewi;2015-02-16 10:09:26.507;NULL;NULL;Y
7516;7033D0000139;52401;3.00;52.00;SCHT;Dewi;2015-02-16 10:09:26.513;NULL;NULL;Y
7517;7033C0000027;51458;3.00;129.00;BAGS;Dewi;2015-02-16 10:10:53.417;NULL;NULL;Y
7518;7033C0000027;52353;2.00;40.00;PCS;Dewi;2015-02-16 10:10:53.423;NULL;NULL;Y
7519;7033C0000027;50291;2.00;51.00;PCS;Dewi;2015-02-16 10:10:53.423;NULL;NULL;Y
7520;70460000242;69735;1.00;0.00;SHEET;Irwan;2015-02-16 10:12:23.170;NULL;NULL;Y
7521;70460000242;65227;1.00;234.00;PCS;Irwan;2015-02-16 10:12:23.177;NULL;NULL;Y
7522;70460000242;61337;3.00;104.00;KGS;Irwan;2015-02-16 10:12:23.177;NULL;NULL;Y
7523;7033E0000054;51458;3.00;129.00;BAGS;Dewi;2015-02-16 10:12:31.203;NULL;NULL;Y
7524;7033E0000054;52401;2.00;52.00;SCHT;Dewi;2015-02-16 10:12:31.210;NULL;NULL;Y
7525;7033E0000055;51458;1.00;129.00;BAGS;Dewi;2015-02-16 10:13:38.753;NULL;NULL;Y
7526;7033D0000140;10009;60.00;7.00;KGS;Dewi;2015-02-16 10:15:08.657;NULL;NULL;Y
7527;7033D0000140;10004;150.00;17.00;KGS;Dewi;2015-02-16 10:15:08.663;NULL;NULL;Y
7528;7033D0000141;10007;1600.00;-137.00;MT;Dewi;2015-02-16 10:16:22.240;NULL;NULL;Y
7529;7033D0000141;10002;400.00;-64.00;MT;Dewi;2015-02-16 10:16:22.243;NULL;NULL;Y
7530;7033D0000142;10023;400.00;1.00;KGS;Dewi;2015-02-16 10:17:27.643;NULL;NULL;Y
7531;7033D0000143;51585;1.00;26.00;BTL;Dewi;2015-02-16 10:18:27.677;NULL;NULL;Y
7532;70460000243;62964;1.00;2.00;PAILS;Irwan;2015-02-16 10:19:41.600;NULL;NULL;Y
7533;7033D0000144;92564;1.00;8.00;PCS;Dewi;2015-02-16 10:19:42.873;NULL;NULL;Y
7534;7033D0000145;20001;2256.00;224.00;SET;Dewi;2015-02-16 10:20:44.240;NULL;NULL;Y
7535;7033D0000146;20002;23288.00;1.00;PCS;Dewi;2015-02-16 10:21:49.953;NULL;NULL;Y
7536;7033D0000146;20010;22876.00;-1.00;PCS;Dewi;2015-02-16 10:21:49.960;NULL;NULL;Y
7537;7033D0000147;20030;76277.00;416.00;SETS;Dewi;2015-02-16 10:23:12.670;NULL;NULL;Y
7538;7033D0000147;20075;76072.00;-100.00;PCS;Dewi;2015-02-16 10:23:12.677;NULL;NULL;Y
7539;7033D0000148;20021;2585.00;123.00;SETS;Dewi;2015-02-16 10:24:26.723;NULL;NULL;Y
7540;7033D0000148;20076;2350.00;-46.00;PCS;Dewi;2015-02-16 10:24:26.727;NULL;NULL;Y
7541;70460000244;65400;1.00;1.00;BOX;Irwan;2015-02-16 11:30:02.973;NULL;NULL;Y
7542;70460000244;61079;1.00;2.00;PCS;Irwan;2015-02-16 11:30:02.977;NULL;NULL;Y
7543;70460000245;63581;1.00;3.00;PCS;Irwan;2015-02-16 11:41:13.837;NULL;NULL;Y
7544;70460000245;65400;1.00;1.00;BOX;Irwan;2015-02-16 11:41:13.843;NULL;NULL;Y
7545;70460000246;62964;1.00;2.00;PAILS;Swingly Boham;2015-02-16 11:48:16.240;NULL;NULL;Y
7546;70480000019;90005;5.00;0.00;PAIR;Wensi Saranggi;2015-02-16 13:14:20.540;NULL;NULL;Y
7547;70480000019;90684;5.00;0.00;PCS;Wensi Saranggi;2015-02-16 13:14:20.547;NULL;NULL;Y
7548;70480000019;90677;1.00;0.00;PCS;Wensi Saranggi;2015-02-16 13:14:20.547;NULL;NULL;Y
7549;70480000019;90682;4.00;0.00;PCS;Wensi Saranggi;2015-02-16 13:14:20.550;NULL;NULL;Y
7550;70480000019;90683;5.00;0.00;PCS;Wensi Saranggi;2015-02-16 13:14:20.550;NULL;NULL;Y
7551;70480000019;90688;5.00;0.00;PCS;Wensi Saranggi;2015-02-16 13:14:20.553;NULL;NULL;Y
7552;70480000019;90689;5.00;0.00;PCS;Wensi Saranggi;2015-02-16 13:14:20.557;NULL;NULL;Y
7553;70440000048;50317;2.00;-6.00;PCS;Anita Walean;2015-02-16 13:28:34.130;NULL;NULL;Y
7554;70440000049;50071;25.00;25.00;MTR;Anita Walean;2015-02-16 13:31:21.513;NULL;NULL;Y
7555;7033E0000056;51458;1.00;129.00;BAGS;Dewi;2015-02-16 13:39:38.870;NULL;NULL;Y
7556;7033E0000056;52401;1.00;52.00;SCHT;Dewi;2015-02-16 13:39:38.877;NULL;NULL;Y
7557;70460000247;64299;7.00;7.00;TIN;Swingly Boham;2015-02-16 13:40:02.277;NULL;NULL;Y
7558;70460000247;68111;7.00;7.00;TIN;Swingly Boham;2015-02-16 13:40:02.280;NULL;NULL;Y
7559;70460000247;68561;7.00;7.00;TIN;Swingly Boham;2015-02-16 13:40:02.283;NULL;NULL;Y
7560;70460000247;60776;7.00;7.00;TIN;Swingly Boham;2015-02-16 13:40:02.283;NULL;NULL;Y
7561;70460000247;68108;7.00;7.00;PCS;Swingly Boham;2015-02-16 13:40:02.287;NULL;NULL;Y
7562;70460000248;64571;2.00;37.00;PC;Swingly Boham;2015-02-16 13:42:41.013;NULL;NULL;Y
7563;70460000249;65896;2.00;3.00;PCS;Swingly Boham;2015-02-16 13:52:57.630;NULL;NULL;Y
7564;7033E0000057;51458;4.00;117.00;BAGS;Dewi;2015-02-17 08:12:56.563;NULL;NULL;Y
7565;7033E0000057;52401;1.00;45.00;SCHT;Dewi;2015-02-17 08:12:56.603;NULL;NULL;Y
7566;70340000027;90502;12.00;22.00;PCS;Dewi;2015-02-17 08:15:30.307;NULL;NULL;Y
7567;70340000027;90126;12.00;36.00;PCS;Dewi;2015-02-17 08:15:30.310;NULL;NULL;Y
7568;70340000027;90080;6.00;10.00;DOS;Dewi;2015-02-17 08:15:30.313;NULL;NULL;Y
7569;70460000250;60187;5.00;-10.00;PCS;Swingly Boham;2015-02-17 08:18:55.700;NULL;NULL;Y
7570;70480000020;50802;1.00;-2.00;PCS;Wensi Saranggi;2015-02-17 08:59:01.860;NULL;NULL;Y
7571;70480000020;50135;1.00;45.00;PCS;Wensi Saranggi;2015-02-17 08:59:01.867;NULL;NULL;Y
7572;70460000251;61232;3.00;0.00;LE;Swingly Boham;2015-02-17 09:00:24.467;NULL;NULL;Y
7573;70460000251;65270;1.00;24.00;LE;Swingly Boham;2015-02-17 09:00:24.473;NULL;NULL;Y
7574;70460000252;61217;15.00;-15.00;PCS;Swingly Boham;2015-02-17 09:09:01.477;NULL;NULL;Y
7575;70460000252;64435;15.00;0.00;PCS;Swingly Boham;2015-02-17 09:09:01.480;NULL;NULL;Y
7576;70630000026;50259;200.00;4.00;PCS;Taufik Ramadhani;2015-02-17 09:28:59.047;NULL;NULL;Y
7577;70630000026;90303;200.00;4.00;PCS;Taufik Ramadhani;2015-02-17 09:28:59.050;NULL;NULL;Y
7578;70630000026;50044;6.00;4.00;ROLL;Taufik Ramadhani;2015-02-17 09:28:59.053;NULL;NULL;Y
7579;70460000253;63176;1.00;0.00;PCS;Swingly Boham;2015-02-17 09:31:51.870;NULL;NULL;Y
7580;70460000254;60439;4.00;4.00;PCS;Swingly Boham;2015-02-17 09:43:35.670;NULL;NULL;Y
7581;70460000254;63310;4.00;-1.00;PCS;Swingly Boham;2015-02-17 09:43:35.673;NULL;NULL;Y
7582;70460000254;62404;8.00;8.00;PCS;Swingly Boham;2015-02-17 09:43:35.677;NULL;NULL;Y
7583;70440000050;99929;1.00;1.00;UNIT;Anita Walean;2015-02-17 10:03:38.670;NULL;NULL;Y
7584;70440000051;52310;5.00;-5.00;ROLL;Anita Walean;2015-02-17 10:06:31.753;NULL;NULL;Y
7585;70440000051;52401;2.00;45.00;SCHT;Anita Walean;2015-02-17 10:06:31.757;NULL;NULL;Y
7586;70460000255;51458;1.00;116.00;BAGS;Swingly Boham;2015-02-17 10:35:23.163;NULL;NULL;Y
7587;70460000256;61609;1.00;-10.00;DOS;Swingly Boham;2015-02-17 11:05:55.373;NULL;NULL;Y
7588;70460000257;63338;1.00;15.00;LGTS;Swingly Boham;2015-02-17 11:38:52.813;NULL;NULL;Y
7589;70420000021;90256;3.00;45.00;PCS;Jelita;2015-02-17 13:51:06.477;NULL;NULL;Y
7590;70420000021;90255;3.00;28.00;PCS;Jelita;2015-02-17 13:51:06.523;NULL;NULL;Y
7591;70420000021;90596;2.00;16.00;0;Jelita;2015-02-17 13:51:06.530;NULL;NULL;Y
7592;70420000021;90597;2.00;25.00;0;Jelita;2015-02-17 13:51:06.533;NULL;NULL;Y
7593;70560000003;90545;1.00;1.00;UNIT;Wasis Wiyono;2015-02-17 14:49:11.347;NULL;NULL;Y
7594;70460000258;65911;10.00;0.00;KGS;Irwan;2015-02-18 08:51:33.893;NULL;NULL;Y
7595;70460000259;69915;1.00;-1.00;LE;Irwan;2015-02-18 08:56:11.257;NULL;NULL;Y
7596;7033E0000058;90069;6.00;27.00;PACK;Dewi;2015-02-18 09:05:49.687;NULL;NULL;Y
7597;7033E0000059;51458;3.00;111.00;BAGS;Dewi;2015-02-18 09:08:38.870;NULL;NULL;Y
7598;7033D0000149;51458;1.00;111.00;BAGS;Dewi;2015-02-18 09:12:07.110;NULL;NULL;Y
7599;7033D0000149;52401;1.00;44.00;SCHT;Dewi;2015-02-18 09:12:07.113;NULL;NULL;Y
7600;7033D0000150;51230;1.00;678.00;BOX;Dewi;2015-02-18 09:14:22.117;NULL;NULL;Y
7601;70480000021;90580;50.00;-120.00;PCS;Wensi Saranggi;2015-02-18 09:15:11.617;NULL;NULL;Y
7602;70480000021;91003;1.00;27.00;DOS;Wensi Saranggi;2015-02-18 09:15:11.620;NULL;NULL;Y
7603;70480000021;90299;20.00;85.00;PCS;Wensi Saranggi;2015-02-18 09:15:11.623;NULL;NULL;Y
7604;70460000260;60733;1.00;32.00;PCS;Swingly Boham;2015-02-18 09:21:52.160;NULL;NULL;Y
7605;7033E0000060;51458;1.00;110.00;BAGS;Dewi;2015-02-18 09:32:47.870;NULL;NULL;Y
7606;7033E0000060;50291;2.00;47.00;PCS;Dewi;2015-02-18 09:32:47.877;NULL;NULL;Y
7607;70460000261;62232;2.00;0.00;PCS;Swingly Boham;2015-02-18 10:04:26.403;NULL;NULL;Y
7608;70460000262;60009;20.00;10.00;PCS;Irwan;2015-02-18 10:43:42.367;NULL;NULL;Y
7609;70460000262;66432;10.00;10.00;PCS;Irwan;2015-02-18 10:43:42.373;NULL;NULL;Y
7610;70420000022;50979;1.00;32.00;PAIR;Jelita;2015-02-18 11:09:07.730;NULL;NULL;Y
7611;7033F0000007;90162;10.00;110.00;PADS;Dewi;2015-02-18 13:30:32.060;NULL;NULL;Y
7612;70460000263;60522;4.00;-38.00;PCS;Swingly Boham;2015-02-18 13:42:17.947;NULL;NULL;Y
7613;70460000264;60522;10.00;-38.00;PCS;Swingly Boham;2015-02-18 13:44:38.793;NULL;NULL;Y
7614;70500000003;90812;2.00;20.00;REAMS;Erni Ending;2015-02-18 13:52:38.873;NULL;NULL;Y
7615;70500000003;91100;1.00;6.00;BTL;Erni Ending;2015-02-18 13:52:38.877;NULL;NULL;Y
7616;70500000003;90080;1.00;4.00;DOS;Erni Ending;2015-02-18 13:52:38.880;NULL;NULL;Y
7617;70500000003;90596;2.00;14.00;0;Erni Ending;2015-02-18 13:52:38.883;NULL;NULL;Y
7618;70500000003;90597;1.00;23.00;0;Erni Ending;2015-02-18 13:52:38.883;NULL;NULL;Y
7619;70500000003;90055;1.00;142.00;PCS;Erni Ending;2015-02-18 13:52:38.887;NULL;NULL;Y
7620;70460000265;65712;100.00;100.00;ROLLS;Swingly Boham;2015-02-18 14:15:22.127;NULL;NULL;Y
7621;70420000023;65227;10.00;233.00;PCS;Uwen;2015-02-18 14:25:36.703;NULL;NULL;Y
7622;70420000024;91012;5.00;28.00;PCS;Jelita;2015-02-18 15:09:48.497;NULL;NULL;Y
7623;70420000024;90006;12.00;50.00;DOS;Jelita;2015-02-18 15:09:48.500;NULL;NULL;Y
7624;70420000024;90007;3.00;36.00;DOS;Jelita;2015-02-18 15:09:48.503;NULL;NULL;Y
7625;70420000024;90643;3.00;38.00;DOS;Jelita;2015-02-18 15:09:48.520;NULL;NULL;Y
7626;70420000024;90126;6.00;24.00;PCS;Jelita;2015-02-18 15:09:48.520;NULL;NULL;Y
7627;70420000024;90502;10.00;10.00;PCS;Jelita;2015-02-18 15:09:48.523;NULL;NULL;Y
7628;70390000002;62327;35.00;35.00;PCS;Uwen;2015-02-18 15:24:04.683;NULL;NULL;Y
7629;70460000266;60064;10.00;100.00;SACK;Eduard Civil;2015-02-18 15:34:21.623;NULL;NULL;Y
7630;70460000267;65911;5.00;0.00;KGS;Swingly Boham;2015-02-20 08:14:09.387;NULL;NULL;Y
7631;70460000267;64386;8.00;-124.00;PCS;Swingly Boham;2015-02-20 08:14:09.397;NULL;NULL;Y
7632;70440000052;90597;2.00;23.00;0;Anita Walean;2015-02-20 08:17:57.373;NULL;NULL;Y
7633;70440000052;90596;2.00;14.00;0;Anita Walean;2015-02-20 08:17:57.380;NULL;NULL;Y
7634;70440000052;90080;1.00;4.00;DOS;Anita Walean;2015-02-20 08:17:57.383;NULL;NULL;Y
7635;70440000052;90650;2.00;46.00;REAMS;Anita Walean;2015-02-20 08:17:57.387;NULL;NULL;Y
7636;70440000052;90812;2.00;20.00;REAMS;Anita Walean;2015-02-20 08:17:57.387;NULL;NULL;Y
7637;70440000053;52401;2.00;43.00;SCHT;Anita Walean;2015-02-20 08:19:30.747;NULL;NULL;Y
7638;70360000005;90299;50.00;65.00;PCS;Rizal Sinadia;2015-02-20 08:43:58.017;NULL;NULL;Y
7639;70360000005;90596;2.00;12.00;0;Rizal Sinadia;2015-02-20 08:43:58.023;NULL;NULL;Y
7640;70360000005;90597;1.00;21.00;0;Rizal Sinadia;2015-02-20 08:43:58.027;NULL;NULL;Y
7641;70360000005;90812;3.00;18.00;REAMS;Rizal Sinadia;2015-02-20 08:43:58.027;NULL;NULL;Y
7642;70440000054;90069;2.00;21.00;PACK;Anita Walean;2015-02-20 08:53:53.060;NULL;NULL;Y
7643;7033D0000151;51458;3.00;178.00;BAGS;Dewi;2015-02-20 08:58:29.487;NULL;NULL;Y
7644;7033D0000151;52401;3.00;39.00;SCHT;Dewi;2015-02-20 08:58:29.493;NULL;NULL;Y
7645;7033C0000028;51458;3.00;178.00;BAGS;Dewi;2015-02-20 09:01:43.610;NULL;NULL;Y
7646;7033C0000028;50217;1.00;117.00;PAILS;Dewi;2015-02-20 09:01:43.617;NULL;NULL;Y
7647;7033E0000061;51458;3.00;178.00;BAGS;Dewi;2015-02-20 09:06:40.357;NULL;NULL;Y
7648;7033E0000061;52401;2.00;39.00;SCHT;Dewi;2015-02-20 09:06:40.363;NULL;NULL;Y
7649;70440000055;93654;1.00;2.00;PCS;Anita Walean;2015-02-20 09:07:03.017;NULL;NULL;Y
7650;7033E0000062;51458;1.00;178.00;BAGS;Dewi;2015-02-20 09:08:09.350;NULL;NULL;Y
7651;7033E0000062;52401;1.00;39.00;SCHT;Dewi;2015-02-20 09:08:09.357;NULL;NULL;Y
7652;7033D0000152;10009;40.00;7.00;KGS;Dewi;2015-02-20 09:09:40.937;NULL;NULL;Y
7653;7033D0000152;10004;175.00;17.00;KGS;Dewi;2015-02-20 09:09:40.940;NULL;NULL;Y
7654;7033D0000153;10007;2000.00;-138.00;MT;Dewi;2015-02-20 09:13:19.217;NULL;NULL;Y
7655;7033D0000154;51585;1.00;25.00;BTL;Dewi;2015-02-20 09:16:41.400;NULL;NULL;Y
7656;7033D0000154;51504;1.00;110.00;LTR;Dewi;2015-02-20 09:16:41.403;NULL;NULL;Y
7657;7033D0000155;20001;1101.00;229.00;SET;Dewi;2015-02-20 09:18:11.030;NULL;NULL;Y
7658;7033D0000156;20002;39721.00;1.00;PCS;Dewi;2015-02-20 09:19:32.037;NULL;NULL;Y
7659;7033D0000156;20010;34945.00;-1.00;PCS;Dewi;2015-02-20 09:19:32.040;NULL;NULL;Y
7660;7033D0000157;20021;4493.00;121.00;SETS;Dewi;2015-02-20 09:21:51.563;NULL;NULL;Y
7661;7033D0000157;20076;4700.00;-48.00;PCS;Dewi;2015-02-20 09:21:51.567;NULL;NULL;Y
7662;7033D0000158;20030;72015.00;340.00;SETS;Dewi;2015-02-20 09:24:48.737;NULL;NULL;Y
7663;7033D0000158;20075;71733.00;-176.00;PCS;Dewi;2015-02-20 09:24:48.740;NULL;NULL;Y
7664;70340000028;51564;10.00;10.00;PCS;Dewi;2015-02-20 09:26:04.090;NULL;NULL;Y
7665;70460000268;60183;5.00;-2.00;PCS;Swingly Boham;2015-02-20 09:56:18.413;NULL;NULL;Y
7666;70460000268;63019;2.00;8.00;PCS;Swingly Boham;2015-02-20 09:56:18.443;NULL;NULL;Y
7667;70460000268;60894;2.00;-2.00;PCS;Swingly Boham;2015-02-20 09:56:18.480;NULL;NULL;Y
7668;70460000269;60733;1.00;31.00;PCS;Swingly Boham;2015-02-20 09:58:25.880;NULL;NULL;Y
7669;70460000269;65911;5.00;0.00;KGS;Swingly Boham;2015-02-20 09:58:25.883;NULL;NULL;Y
7670;70460000269;60213;1.00;39.00;PCS;Swingly Boham;2015-02-20 09:58:25.887;NULL;NULL;Y
7671;70460000270;52428;14.00;14.00;M3;Eduard Civil;2015-02-20 10:09:38.293;NULL;NULL;Y
7672;70460000271;69428;2.00;2.00;M3;Eduard Civil;2015-02-20 10:21:37.990;NULL;NULL;Y
7673;70460000272;50133;5.00;0.00;KGS;Eduard Civil;2015-02-20 10:35:42.380;NULL;NULL;Y
7674;70460000273;51223;1.00;3.00;PCS;Eduard Civil;2015-02-20 10:36:28.053;NULL;NULL;Y
7675;70460000273;50015;1.00;9.00;TIN;Eduard Civil;2015-02-20 10:36:28.060;NULL;NULL;Y
7676;70460000274;69770;1.00;1.00;UNIT;Swingly Boham;2015-02-20 10:53:20.340;NULL;NULL;Y
7677;70460000275;63301;1.00;4.00;PCS;Rudy Mandagie;2015-02-21 09:40:53.660;NULL;NULL;Y
7678;7033D0000159;51458;2.00;168.00;BAGS;Dewi;2015-02-21 09:49:32.720;NULL;NULL;Y
7679;7033D0000159;52401;3.00;33.00;SCHT;Dewi;2015-02-21 09:49:32.727;NULL;NULL;Y
7680;7033C0000029;51458;3.00;168.00;BAGS;Dewi;2015-02-21 09:51:53.380;NULL;NULL;Y
7681;7033C0000029;52401;1.00;33.00;SCHT;Dewi;2015-02-21 09:51:53.383;NULL;NULL;Y
7682;7033C0000029;52014;10.00;-14.00;PCS;Dewi;2015-02-21 09:51:53.387;NULL;NULL;Y
7683;70460000276;70126;20.00;240.00;KGS;Swingly Boham;2015-02-21 09:54:19.147;NULL;NULL;Y
7684;70460000276;65752;1.00;0.00;SETS;Swingly Boham;2015-02-21 09:54:19.153;NULL;NULL;Y
7685;70460000277;60089;5.00;58.00;KGS;Rudy Mandagie;2015-02-21 09:56:12.990;NULL;NULL;Y
7686;70460000277;60169;3.00;-2.00;PCS;Rudy Mandagie;2015-02-21 09:56:12.997;NULL;NULL;Y
7687;7033E0000063;51458;1.00;168.00;BAGS;Dewi;2015-02-21 09:58:03.957;NULL;NULL;Y
7688;7033E0000064;51458;4.00;166.00;BAGS;Dewi;2015-02-21 09:59:43.727;NULL;NULL;Y
7689;7033E0000064;52401;2.00;30.00;SCHT;Dewi;2015-02-21 09:59:43.733;NULL;NULL;Y
7690;7033D0000160;10009;60.00;7.00;KGS;Dewi;2015-02-21 10:02:07.233;NULL;NULL;Y
7691;7033D0000160;10004;75.00;17.00;KGS;Dewi;2015-02-21 10:02:07.237;NULL;NULL;Y
7692;7033D0000161;10007;3600.00;-140.00;MT;Dewi;2015-02-21 10:04:08.217;NULL;NULL;Y
7693;7033D0000161;10002;800.00;-65.00;MT;Dewi;2015-02-21 10:04:08.223;NULL;NULL;Y
7694;7033D0000162;20001;4980.00;235.00;SET;Dewi;2015-02-21 10:05:15.307;NULL;NULL;Y
